Method Strike bpvol
Explicit-Parabola5 0.0037612325 0.005955174358907504
Explicit-Parabola5 0.0041112325 0.00594774253033104
Explicit-Parabola5 0.0044612325000000005 0.005939178979105427
Explicit-Parabola5 0.0048112325 0.005929806216963441
Explicit-Parabola5 0.0051612325 0.005919910900704714
Explicit-Parabola5 0.0055112325 0.00590975424397079
Explicit-Parabola5 0.005861232500000001 0.005899579597972506
Explicit-Parabola5 0.0062112325 0.005889618104079001
Explicit-Parabola5 0.0065612325 0.0058800929840351155
Explicit-Parabola5 0.0069112325 0.005871222828126933
Explicit-Parabola5 0.0072612325 0.0058632241113461
Explicit-Parabola5 0.0076112325000000005 0.005856313081839426
Explicit-Parabola5 0.007961232500000002 0.005850707107510295
Explicit-Parabola5 0.008311232500000001 0.005846625525808644
Explicit-Parabola5 0.008661232500000001 0.005844290013013603
Explicit-Parabola5 0.0090112325 0.005843924469761402
Explicit-Parabola5 0.0093612325 0.005845754407912309
Explicit-Parabola5 0.0097112325 0.005850005819834443
Explicit-Parabola5 0.0100612325 0.005856903515166132
Explicit-Parabola5 0.010411232500000001 0.005866668922669641
Explicit-Parabola5 0.0107612325 0.005879517376267646
Explicit-Parabola5 0.0111112325 0.005895654934454872
Explicit-Parabola5 0.0114612325 0.005915274819573064
Explicit-Parabola5 0.011811232500000001 0.0059385536050132635
Explicit-Parabola5 0.0121612325 0.005965647319722379
Explicit-Parabola5 0.012511232500000002 0.0059966876745102485
Explicit-Parabola5 0.0128612325 0.0060317786369672565
Explicit-Parabola5 0.013211232500000001 0.006070993585190575
Explicit-Parabola5 0.013561232500000001 0.006114373250782307
Explicit-Parabola5 0.0139112325 0.00616192461779718
Explicit-Parabola5 0.014261232500000002 0.006213620879624128
Explicit-Parabola5 0.014611232500000002 0.006269402477302851
Explicit-Parabola5 0.0149612325 0.006329179160466087
Explicit-Parabola5 0.0153112325 0.00639283293683746
Explicit-Parabola5 0.0156612325 0.0064602217175760025
Explicit-Parabola5 0.0160112325 0.006531183430143898
Explicit-Parabola5 0.016361232500000003 0.006605540360007539
Explicit-Parabola5 0.0167112325 0.006683103495462578
Explicit-Parabola5 0.017061232500000002 0.006763676681130588
Explicit-Parabola5 0.017411232500000002 0.006847060428441818
Explicit-Parabola5 0.0177612325 0.00693305527873489
Explicit-Parabola5 0.0181112325 0.007021464660511529
Explicit-Parabola5 0.0184612325 0.007112097222594626
Explicit-Parabola5 0.0188112325 0.007204768657017775
Explicit-Parabola5 0.0191612325 0.007299303048647254
Explicit-Parabola5 0.0195112325 0.007395533803220495
Explicit-Parabola5 0.019861232500000003 0.007493304212956032
Explicit-Parabola5 0.020211232500000002 0.007592467720637675
Explicit-Parabola5 0.020561232500000002 0.007692887940775801
Explicit-Parabola5 0.0209112325 0.0077944384914980375
Explicit-Parabola5 0.0212612325 0.007897002684425402
Explicit-Parabola5 0.021611232500000004 0.008000473112833452
Explicit-Parabola5 0.0219612325 0.008104751171512286
Explicit-Parabola5 0.0223112325 0.008209746535317168
Explicit-Parabola5 0.022661232500000003 0.008315376617672047
Explicit-Parabola5 0.023011232500000003 0.008421566025341796
Explicit-Parabola5 0.023361232500000002 0.008528246021633846
Explicit-Parabola5 0.023711232500000002 0.00863535400678324
Explicit-Parabola5 0.024061232500000005 0.008742833021535622
Explicit-Parabola5 0.0244112325 0.008850631277787355
Explicit-Parabola5 0.0247612325 0.008958701718476654
Explicit-Parabola5 0.025111232500000004 0.009067001607660061
Explicit-Parabola5 0.0254612325 0.009175492150778427
Explicit-Parabola5 0.025811232500000003 0.00928413814444899
Explicit-Parabola5 0.026161232500000003 0.009392907654657133
Explicit-Parabola5 0.0265112325 0.009501771721919426
Explicit-Parabola5 0.026861232500000002 0.00961070409180658
Explicit-Parabola5 0.0272112325 0.00971968096912419
Explicit-Parabola5 0.0275612325 0.009828680794023707
Explicit-Parabola5 0.0279112325 0.009937684038338598
Explicit-Parabola5 0.028261232500000004 0.010046673020495946
Explicit-Parabola5 0.028611232500000004 0.01015563173743099
Explicit-Parabola5 0.028961232500000003 0.010264545712022686
Explicit-Parabola5 0.029311232500000003 0.010373401854665974
Explicit-Parabola5 0.029661232500000006 0.010482188337697288
Explicit-Parabola5 0.030011232500000002 0.010590894481489649
Explicit-Parabola5 0.0303612325 0.010699510651130737
Explicit-Parabola5 0.030711232500000005 0.010808028162690567
Explicit-Parabola5 0.0310612325 0.010916439198172869
Explicit-Parabola5 0.031411232500000004 0.011024736728326457
Explicit-Parabola5 0.0317612325 0.01113291444256882
Explicit-Parabola5 0.0321112325 0.011240966685344238
Explicit-Parabola5 0.032461232500000006 0.011348888398303307
Explicit-Parabola5 0.0328112325 0.011456675067749353
Explicit-Parabola5 0.0331612325 0.011564322676850536
Explicit-Parabola5 0.0335112325 0.011671827662165474
Explicit-Parabola5 0.033861232500000005 0.011779186874074065
Explicit-Parabola5 0.0342112325 0.011886397540744569
Explicit-Parabola5 0.0345612325 0.01199345723530532
Explicit-Parabola5 0.0349112325 0.012100363845919811
Explicit-Parabola5 0.0352612325 0.012207115548495908
Explicit-Parabola5 0.0356112325 0.012313710781783248
Explicit-Parabola5 0.0359612325 0.01242014822463954
Explicit-Parabola5 0.036311232500000006 0.01252642677526597
Explicit-Parabola5 0.0366612325 0.012632545532231783
Explicit-Parabola5 0.037011232500000005 0.012738503777125489
Explicit-Parabola5 0.03736123250000001 0.012844300958685929
Explicit-Parabola5 0.037711232500000004 0.012949936678279808
Explicit-Parabola5 0.0380612325 0.013055410676605799
Explicit-Parabola5 0.0384112325 0.013160722821515912
